id,gender,age,location,F1-all,F1-an,F1-ask,F1-carry,F1-dark,F1-don't,F1-greasy,F1-had,F1-in,F1-like,F1-me,F1-oily,F1-rag,F1-she,F1-suit,F1-that,F1-to,F1-wash,F1-water,F1-year,F1-your,F2-all,F2-an,F2-ask,F2-carry,F2-dark,F2-don't,F2-greasy,F2-had,F2-in,F2-like,F2-me,F2-oily,F2-rag,F2-she,F2-suit,F2-that,F2-to,F2-wash,F2-water,F2-year,F2-your
KRG0,1,25,movedaround,579.1788801935473,498.3458001179048,594.2034858236391,514.8746042527637,530.2423258500716,533.8467253759551,365.81578405029575,575.8419370531377,414.3995119381923,615.8160215794243,440.0500070387203,441.1736991773525,603.9122353116788,362.0177653973104,401.12506835884136,657.6862699989239,390.484448646992,634.0326434702481,596.1547129362477,405.3820662053666,404.26885602190936,926.71435227959,1824.968688091654,1568.5974109129602,1736.8047684985474,1459.7737788603251,1304.7100495189648,2014.389566296328,1788.348980997786,1950.218049130954,1509.330007121849,2336.322275482337,1452.295665474329,1556.2071616297933,2097.588413282914,1681.0444672316228,1649.5776109563276,2131.207396992282,1104.1920233618164,1100.177145478036,1866.5246345880696,1787.39137140746
KSR0,0,24,western,831.2469202717527,597.0534026752717,875.9017974050976,593.6470160256582,741.8422852098188,758.793107699342,550.8190887677174,963.5352725662392,581.7601803422742,888.6237980307417,557.6848706517391,555.535169656256,682.0874683941003,487.2226148610361,528.5603842810434,970.8204813472126,490.0226083676461,906.0075225747108,865.738441081664,567.2435126647744,579.3117242058056,1202.0538524113033,2374.893878917686,1976.7237658376,2417.137072915168,1702.445911551041,1276.732674467882,2484.1758396122605,2108.6067345532747,2663.537212219978,1714.7126674560457,2630.7335466922336,2462.665199123551,2208.997466611293,2774.05237431426,1958.3384804159136,1945.747676239988,2172.0186081538664,1387.2046488709043,1431.5387231458692,2379.280797278254,2049.92890207686
KXL0,1,26,northmidland,638.0012592994682,550.2815738172545,648.0208041633709,522.6834407881768,556.8606399874571,658.1588036863797,335.3625975749305,687.4407395969753,477.8176577255,717.5393049963554,426.4244707344677,404.0639820399804,649.4575087310537,390.0439459183009,423.0423022542055,718.5903923467682,419.6631094419374,662.8451344127556,599.5841600235578,398.0469210634853,377.8520282027836,992.5464604006886,1814.6616576188371,1426.7104628029322,1794.5942903549271,1382.5223385095749,994.0329991868296,2176.6251264573025,1576.8793294020568,1875.920806834728,1367.6658711817954,2250.2875088772184,1937.843598866127,1615.989699113495,2266.7534075774643,1555.2244723354495,1513.415470749232,1800.8225741823064,1097.4946234623835,1020.5430168489072,2026.76546132648,1876.165744036013
LAC0,0,25,northmidland,723.4075571606289,634.6720312839897,770.3929825156939,594.6605214466588,715.2578704268606,737.6639726975915,445.9743215772498,763.1307358788786,614.4965976040165,782.371250487694,630.8004651464281,519.5918336612864,707.5941432823747,463.9003947835503,492.49034008271656,774.8225385851787,496.4318430577181,759.6169030333353,707.5689638469015,443.91605809455154,448.7225236509348,1023.2965840661652,2381.464455167916,2038.25425142056,2219.076626911873,1358.3411275318556,1274.4058372422544,2505.987345942184,2037.991539353129,2259.0484872292773,1465.7694583455193,2420.77884094148,1802.784330876373,1973.695784800096,2583.300721278876,1714.4029167149931,1661.1252767673234,2162.6650821829094,1084.835969773321,1083.8035741443475,2571.1131046533565,1951.847317835745
LAG0,0,24,newyorkcity,723.049556421631,690.7494339218385,889.0387757167889,685.8947444952022,680.5045064029079,778.8857221450728,473.1773122913463,845.1819269301236,506.3045643745744,866.791699282946,571.7104795375267,563.6511272401895,862.7065653477487,491.3152142532144,444.7736537132325,889.4697271992848,583.9756431650716,773.2436670357832,696.4375608484868,507.8093320280112,483.7698507705932,1098.4907439672943,1837.605767784077,1475.8340444764713,1810.2984583391149,1393.5534203731518,1564.198938312168,2088.4813022054173,1998.829448429536,2205.7952219757194,1702.194892572197,2695.0902267707124,1523.3547178551169,1805.409590687481,2839.5866150534857,2039.099528003992,1710.5743068744105,2074.0651452204584,1163.180752801603,1094.4861331825462,2481.155690348264,1759.834077535385
LAS0,0,24,western,865.9090341272076,796.4294534772206,902.922701113828,633.7566399848948,768.5754649276759,777.3613233494909,458.7189226042448,859.0602422659,501.935958567532,806.0948767825033,671.828876676787,587.9846265933442,802.3250176076467,502.9808541214732,454.34568515831313,860.8476518281877,484.0961335812237,848.1004121504482,797.1221234682602,559.3556245211507,558.5326159963214,1256.430501879996,2172.1948282290723,2120.411916009356,2111.4373592825787,1748.7237429820502,1457.59210757318,2429.8109755109567,2104.2583458385475,1979.7452152019885,1773.5502020313793,2767.494083330097,2056.2576322347227,1907.9197015898112,2661.085745065589,2399.9645007915874,1884.116156515125,2597.3361087601443,1323.943624708952,1218.9685396890054,2293.9592396064754,1977.3148661346927
LBC0,1,29,southmidland,640.3002248960113,556.0691579113941,592.9628752929468,505.5388578078182,593.1078576694338,553.8331858081252,345.48202199553594,570.8517482721553,479.8150388915345,737.7745557788699,403.6121475869508,417.4100510078145,690.9797600233801,421.0938310899862,406.8772481448133,685.1375601756359,421.4292287935686,674.5715668646288,646.4726305254743,366.6466558044471,404.8871656903808,908.8527490052132,1769.204658117896,2073.83575867427,1821.862141359748,1272.29591480677,1315.3053312299255,2076.9022153440137,1525.2986074411424,2116.806603538315,1486.3157843201554,2121.39688533236,1959.964863644838,1531.538446944806,2229.43685501492,1752.9895557739935,1632.5920443714172,2004.652622353112,1009.0042288571708,958.0403995702612,2075.360024558768,1734.3412008357889
LBW0,0,24,southmidland,701.8084320948733,679.7774085369589,753.8023926241738,594.0275792671849,706.2396940255311,697.0231004631771,464.788819870665,762.8541887663528,671.2029829555544,708.257129669054,584.3352729574186,462.6505608728008,776.459782978192,500.5320396962893,502.82658911608456,688.8203986782322,435.51466902109024,692.232033644821,698.0397255790057,458.8484649621248,464.8409569581039,1000.2434491195183,2111.5140867728564,2109.7519642687284,1950.7258123867364,1268.064844728322,1302.1081087849109,2313.802138986631,1591.432287405919,2232.522715820427,1460.5228907803912,2446.2976989753865,2098.09303191884,1799.8129689268962,2450.589379834324,1947.0919508524173,1900.8551504572567,2119.524705966659,1119.6095076822785,1084.4812695035578,2293.758882449814,1872.436481364367
LEH0,0,24,western,748.3774624681535,594.1397960201648,820.9789279129596,600.2512639380283,715.486398988034,760.0497832308517,416.7167243295514,824.2256589419122,469.14842008860586,830.7121610203562,545.2145838334824,548.5942865634701,823.3119546673634,470.81659479165535,481.4917945469497,833.4941010144678,437.836332862462,799.3003717290787,781.5802615083664,514.2403213753964,450.04701478819743,1212.2353744275883,2211.104933845912,2070.224197104654,2004.2432345330692,1489.9053469233131,1554.4546373285543,2360.222862248377,1975.078422374656,2148.87436914424,1650.7125255347376,2516.1992742017087,2122.552788612214,1885.3765328735844,2412.760476304072,1928.2117473677097,1838.5974356575423,2461.24108961904,1294.340999912181,1218.0523614838758,2197.639941762969,2069.8435554633443
LEL0,1,27,southmidland,691.4294361148537,673.5045331691717,752.3806424329404,460.2604268820844,667.8927704882531,632.240930137374,379.5845479271402,592.1033603068553,537.5877198626245,744.1498398072182,524.4991309767408,475.8326478175775,707.1927888870331,375.9958284090346,412.6243597222562,652.4028712901429,448.809633468108,709.2860670475424,662.441342925278,423.8509234583602,422.4898127129251,1115.6573580428217,1903.9076189224995,1746.6613660325231,1931.9395112651896,1242.6497956631672,1135.1463697239024,2108.1804184739613,1832.5981529501487,2102.3551498814686,1323.5459145575817,2100.449115178143,1839.4463904137133,1692.8247464339804,2098.634617110089,1767.21211184066,1772.3106556282685,1944.086351609052,1032.6924040143654,960.0860609911896,1911.759596334458,1758.007177016734
LET0,0,24,western,806.0885162811084,710.3029012671616,785.5283577965573,542.3331585966256,754.4794392647467,799.8441999385185,503.170271815018,828.7574120774896,917.4050512463904,732.1001118072153,445.5140330755336,468.69602771130747,788.4844163927354,489.8275464748468,502.86544773341706,888.3782488257449,447.7326980252812,839.2526664783555,729.0248023696197,424.65976393876906,498.0161682211694,1227.1665451998167,2147.524770056356,2235.8114533855173,2258.0265955307204,1362.692556473986,1563.362148671794,2414.374687535886,1739.08606400678,2386.7602989471416,1694.8367937781572,1909.338052198785,2485.4230004518827,1892.6256615809343,2558.159252059263,1659.1903782579652,1846.3006292277992,2425.021783440833,1225.0665972288405,1263.4373795407605,2130.1782403305483,1478.323029123015
LHD0,0,38,southmidland,740.023849837206,664.6690966596431,698.8590965525443,504.98939910903545,600.8439062487071,582.0487012565299,429.4270318082466,791.4650522520303,423.0602346492709,763.1250786402012,498.1822561895183,418.63025017175175,773.0669285420089,476.68075326148033,524.3750755172558,788.1722870459779,558.6523300340311,725.7961566911712,692.1946995993834,459.6935440657797,445.58806228903376,1006.4407751645203,2106.5630562900446,1956.35785771356,1972.1105968995887,1349.0241388676532,1508.1363339999448,2425.3887571314312,1862.4967931351468,1926.4257227419791,1609.426116405418,2542.3853223290853,2362.515289686852,1781.2397591181664,2697.866030801424,1849.7289140406544,1815.553541342172,2073.163039765732,1174.5298696197865,1108.5296213303743,2525.2604260326875,1729.1631223875654
LIH0,1,24,southern,612.2309401277057,490.6583137117415,636.1072067360215,537.1572004828305,550.3860758758772,584.9796708356699,376.479047298712,572.3844231335601,470.5861770967042,740.7264727549835,411.8584128890185,412.6718471198513,592.3977015377,378.5077544150941,358.83241534896035,646.0466181196813,383.8289663022146,691.867861383892,529.0670814908477,351.5796199318083,401.3645678844711,949.4789781890572,1676.981774048848,1593.0239878765835,1635.3434743914606,1077.1938380641209,1048.9427563326872,1931.8277811056216,1816.967490113865,1923.776699752664,1497.3616314678752,1796.4058509198849,1932.152811494092,1833.498779096392,2220.094395475683,1209.6140857730527,1736.0506339711694,1870.6363427624835,1113.469101606104,918.5209675419404,2123.537648947496,1503.629117482201
LJA0,0,32,southern,800.6787083989861,826.7899940399027,789.6111536881181,537.6381521249562,777.1966994209178,795.8574729356279,456.65259292387407,786.7139978904255,612.0177159778368,860.4678023339267,512.2979422983328,510.6940037216524,815.2745291594374,663.1561284680369,471.3345934733546,849.6845256879907,475.598770140354,769.6598996983714,746.6801229729022,505.5222727453143,488.3281795189093,1360.7837490787497,2333.049897483481,2175.1552744829173,2302.738181272515,1366.1313832631329,1463.053210093154,2493.982004151542,1354.417360609506,2337.15555550256,1490.5660715770744,2364.204198276846,2341.482207249319,1841.1050917509035,2586.788601829054,2093.191752665368,1928.748325594607,2235.765843492451,1240.950454421473,1095.5959598683164,2495.699911629552,1832.4641246373576
LJB0,1,27,southmidland,678.2468649159158,715.7040048577469,666.4644578942256,542.4858654147607,574.332733785936,750.1732778402665,370.4249209413243,575.3502015864766,490.07040288407137,725.3005811615839,469.4906080349026,499.5692988122617,689.4514676361816,212.4983113789908,404.4013598014272,639.5430359159934,1792.1770507741287,595.979499052359,591.0676325964607,368.00966411341705,382.0948936930632,1080.4495692709947,1578.501891175782,1538.677097415557,1544.2665010337605,1224.9345385826175,1136.1865450563137,1749.1116177614863,1556.1289772153625,1740.8643597828466,1229.5592105385367,1739.8992984864697,1581.2519734345087,1470.2710128702988,1836.3256617165475,1538.414336588507,1481.1834769712218,2277.251660094521,892.0285373077418,872.3890078729823,1684.1016121277748,1630.625279396764
LJC0,1,24,southmidland,684.4178392770892,564.6452303621868,618.6576418960929,491.4150147016098,574.7919807077694,686.8320303935385,339.9996150444834,600.461847587173,468.1322217759607,747.0308457099482,553.2772572752858,413.96197269372936,648.4539611302404,315.40664235029794,462.38223210655553,632.2272841875213,442.1825874019781,670.6820094467404,681.8219872468567,422.4687903992125,422.2111734035592,1025.025989511184,1829.1571294577027,1738.6773514840113,1638.9100196014404,1436.7341976510872,1065.1380611459724,1869.716156159931,1917.397616885338,1983.677492053985,1337.8968584502911,1858.4132074832455,1886.4469920366712,1621.1603541445622,2128.257182691876,1633.6910418406285,1781.951399097119,1965.534512173696,1012.5873740156948,975.2402695787684,1895.370303022965,1498.8651141808118
LJD0,0,25,northmidland,762.8598804516654,627.5693214074561,810.5539258775672,549.763049831554,630.764019575231,724.5402081546607,490.7023638606568,665.1448207030533,404.3071797520062,829.9604102255638,504.6295003522509,528.8737777139573,842.1570600400224,461.44441041804726,489.4531860989259,876.7632864931896,1038.7250886468516,739.436885954735,785.049498240793,403.5397635804793,482.142488191133,1137.7678577796485,2453.3670618074902,2320.9399710088787,2125.110317479222,1714.190746294102,1319.9131744417311,2190.3525727062133,2339.3405024210174,2095.368117731863,1578.9848770033657,2687.593354965008,2273.0394449426026,1860.9999373377368,2357.933831297544,2192.31476347475,2326.207474496531,2332.27784829261,1052.966640841212,1207.4689364022695,2491.48159140077,2249.4904342427485
LJG0,0,64,southern,812.220954620813,618.7846653539689,797.2145101911672,622.515968578031,733.6515782093089,702.6128255670383,423.6533145646034,719.4240655856794,327.0465277178616,857.9389483770942,538.4895219943143,558.0187918185392,881.9190314213431,434.11389726733455,481.82758595362645,811.8272361601311,407.67365035387206,885.7748502758053,630.4837784529929,449.2532365797256,460.3269553762891,1163.6902352570382,2102.217744909048,2084.0223868317803,2023.0723286835223,1477.508025071135,1420.912432501643,2271.090816947906,2249.404717707624,1412.3410429285516,1212.2614769724069,2436.037257400567,2211.1020167859588,1779.6708981581285,2477.0421819543167,2135.5643258241885,2044.3152499367284,2312.9346031240675,1295.854036823643,1005.84527554553,2575.7716723519816,1707.4635764947948
LJH0,1,35,southmidland,640.5666753426103,756.3952312276759,641.1664612001817,511.8953504518757,640.5361754233663,663.0919124897189,411.059548935312,620.509696433149,585.5588028387842,751.0131343490481,519.4317830366097,436.2166467462745,630.4240264193234,393.315375463589,409.8699060994104,658.927037996804,407.70879534809615,650.1749189778916,628.7409121780777,410.1259645906799,444.7997455676476,892.7360052097172,1515.657434837428,1775.1285647602674,1972.909651550534,1293.777421857811,1084.021521901404,2017.6014833815184,1813.687288841397,1986.239344525168,1330.5211336258312,2411.8223912544518,1938.0205336264376,1810.210753124264,2311.5421457296657,1761.4614773151773,1712.848173713255,1504.2188392633325,1035.8360251626227,929.8408504097252,2012.4931524005883,1695.748919671334
LKD0,0,23,southmidland,763.7415752048561,762.6659944115007,904.2385375418978,639.8866362606898,796.9121895314206,737.6632253827504,451.9604457324312,863.6332222859239,549.9439704439953,858.7618231845206,532.4784873584115,443.9449610909535,838.8116682276894,536.740088343229,446.8189905639712,853.6361652071867,517.470953541132,753.4545522703792,801.007878673626,457.8257703993307,457.2821064318933,1240.288132465876,2314.7478419436507,1994.815230876013,2225.0736084550545,1634.669551254579,1841.8181819055017,2639.475646003075,1940.4251872981408,2387.588459111485,1628.265832434147,1990.361154634128,2498.46274533072,1983.921501847115,2823.995154571608,2219.4729494954213,1904.2712965021813,2045.677423103257,1242.5489159302865,1303.3366291627465,2431.375852861041,2107.082877073788
LKM0,0,35,southmidland,852.639636615562,717.5144027147021,689.4972402752405,566.4037304885588,722.0382552977032,821.9322105894483,431.8366995216615,754.4766366635456,346.0965782351741,839.7482651127788,409.1050443567893,455.2236949883773,685.1826841312129,506.8308293144243,443.8567883396394,410.5348507496077,446.4876225200519,753.4981755932505,728.1973745777642,397.5878029921452,485.32043713067776,1186.2652397821605,2154.9527740281915,2364.850600852681,2213.4717243126047,1332.4898117780242,1394.6654492179496,2498.263644279389,2436.970404174168,2239.4831032529387,1457.0794123551289,2524.853617680843,2050.685063286119,2166.4226871387286,2664.070821877765,2290.572552535902,1074.6736687453144,2098.18300529347,1112.979982393295,1079.92455522763,2505.718147375423,1971.3598535790925
LLL0,1,26,southmidland,650.1767612353017,535.398254892231,661.0547824842271,538.8220940409005,654.6999179153884,626.532596180924,419.4825527800873,666.2179545765123,467.0312018551873,694.9498714997573,425.0460666197885,515.073945189609,680.6348491866128,375.0616407476048,424.1784838641793,772.2238878820348,399.0722815169672,689.9307086782075,634.3965565155476,381.85761889499423,437.7510541436652,981.6594393394822,1883.119186821239,1819.924364332828,1896.4922585809356,1315.1567987240517,1273.4940810716946,2149.1491422575364,1910.380667365513,2230.1851527624167,1399.132234924699,2486.795841416375,1732.5873994396402,1625.099983547885,2419.584886058081,1825.106658450545,1707.6532888259353,2157.953031130884,978.3056835510596,944.5702633937892,2221.7374475580905,1948.0244737675748
LMA0,0,25,northern,764.0641772972966,593.4485144573541,694.1847436604356,526.4010430294262,647.4918156785212,664.4112509959589,433.8473720317213,749.8449242428126,474.46762081393473,694.651031387392,582.2878935905578,477.6621179649347,710.5581867223821,469.1010379295841,477.8926211844233,726.9289562749858,542.1886760440586,800.1887613223889,728.8735907113881,426.588700763874,438.7345699476367,1104.5959524064651,2103.056662396131,2104.126885131744,2111.987155234884,1669.8279706090564,1192.827683497948,2236.575754827715,2020.5361208614693,2391.858435856246,1546.5110822399029,2098.164269100024,1950.925909140196,1785.229794059321,2417.671202278228,1710.760121532463,1692.7097255263182,2092.906346263462,1146.3429130658492,1082.9312867918318,2206.843479955386,2021.0052888134185
LMC0,0,22,northern,789.2450950538002,601.1732582938106,896.6443790463211,599.0707367721433,664.8715483468367,712.3955616273719,456.3005158280745,730.0277219556716,596.1150184878235,763.9032447206273,578.1398985298574,497.0925255628813,690.5235912007979,447.3882217952938,430.5048501442672,838.7708419356466,498.5365225001983,802.1398676953199,759.8891926256588,418.9585376925773,517.345189471005,1216.079006346988,2251.8722476742573,1986.6194493508476,2112.0248979043104,1559.781862178888,1470.2471767550248,2483.5742875565725,2032.8309240843275,2345.125881701607,1719.0062847004724,2587.8738748202454,2228.932205688956,1920.2020901498208,2646.7922952141803,1933.504822606572,1761.118508675722,2606.0920059702203,1289.3180324648297,1245.3637716721196,1723.9487068651508,1700.0674372141898
LMK0,0,25,southern,800.7484011175466,622.2123337445387,981.5344516733436,662.649302036838,741.0641975756017,731.611938591783,474.4952167396845,871.0281279346079,636.0932433677823,871.4198350205987,424.0500066659928,519.2525488159641,895.9809944198057,538.7051895412718,488.5149664958316,946.5031734871144,814.0876207240738,712.726236078284,762.2209151878031,531.5204958047678,472.15732808273606,1160.0065443688193,2508.5931917594235,2062.435258539664,2243.480393134823,1357.1101547979863,1836.0768268022412,2773.609243667408,2085.216745355148,1995.9183616312105,1370.0061873857337,2219.867180791591,2054.310025604525,1979.8247975702352,2884.716417623044,2275.336786472973,1891.2408329881007,1997.0392027624664,1008.5334505094128,1160.1003307335582,2243.5875824090745,1859.3962190506184
LNH0,0,25,newyorkcity,663.8634751697143,642.6464149886046,849.2601344742686,585.5737143689898,622.3582633568203,676.4681936716363,403.8554443264726,673.4987406744671,508.13189986248193,702.6606042958593,510.7533805358484,458.6390420193813,701.4774803034073,448.3063870349292,418.3721642998828,786.8913216395316,448.6064898831088,756.4551121160536,550.3641198348624,471.7197116618845,450.42056460417314,1168.053666688165,2357.612443990109,1972.2728811509464,2001.4099197109256,1452.747591738607,1384.6007251540168,2570.9122403491,2063.0355119283504,788.3017869741248,1644.9142288270666,2760.301343024802,2546.41228400769,1964.072005336708,2684.703454390511,1977.716891156873,2042.5369481123855,2671.543559214273,1196.9178721665774,973.8024004034946,2415.667084400409,1947.959226777572
LNS0,1,26,northmidland,638.0381163482333,526.2697714976298,664.1118973311958,505.53359772493786,599.1940291248027,543.050504999251,422.83194246288224,612.0299710114602,444.86362176729466,662.4667738509783,467.65142457198186,407.2499168475776,633.0931200953733,392.5534247297751,466.8846844439832,616.9039705285537,434.96018466629016,642.1023908151017,601.5339863984844,403.9077703761839,418.6254268720125,1096.5083392709555,1734.8113473851893,1585.4578040006254,1699.7870965821012,1339.485291772667,1419.9117568559586,1940.2153566098732,1809.020126827956,1727.763638153733,1437.842574242085,1747.4241603689468,1809.075316711224,1478.8839496732094,2139.269120671117,1595.174426444332,1495.381139476074,1838.1422453088016,1103.5056116005546,1024.012804006771,1882.7005674243544,1873.951814887044
LNT0,1,32,northmidland,687.4511401972328,531.1556119204745,700.1612412706123,600.0842166293082,608.0191764538338,629.5721957353223,341.29942347372554,658.201026551999,616.0698412292376,759.392503080341,428.2727982755641,370.072425659893,652.0632257783931,353.061218242789,447.9317751089429,599.0369114357577,424.0987586004223,666.7674693650539,652.7801640891478,436.19891311305446,466.399224798821,1037.9906692032237,1776.8288883135997,1702.3776635419104,1526.458959577277,1055.9468828972124,1051.3533481961713,2242.7761299475046,1701.1837655871911,1978.0065876574945,1401.076353163019,2317.507431426048,1950.1330985523116,1519.596857625338,2303.120954640607,1276.1075956183324,1574.7031190105313,1830.710043067324,988.8721936004642,1027.1843983801225,1820.9221719132172,1499.9168900177133
LOD0,0,33,southern,778.855152864972,630.3964507921811,848.8967910249979,530.144827630683,738.0697195259008,800.7999311581839,420.336319702034,721.3587551310294,511.0034074191414,862.5656858616074,493.5636795310754,523.1870273146942,835.7551618417947,461.9007340508049,481.0046785305725,735.2397689628085,393.1959593060854,749.1228991643615,675.8169629001573,398.15709376655855,509.8099651301113,1137.192446376843,2173.2160229699894,2038.8629904982213,1968.3815876996364,1358.9197751513454,1560.305284635709,2087.6729244525377,1980.091034860434,2092.361746722783,1393.4092968009086,2452.241948098957,1877.7641127898603,1857.3480835104467,2394.2488472457444,1958.0081325464737,2013.718005317362,2128.8834342031573,1106.127723407619,1015.2504766964092,2452.6319151346306,1822.6207426976227
LSH0,1,31,southmidland,633.8090454584577,545.262756999015,646.9727968714728,540.5208741562743,598.7391032762168,622.6247960581499,357.4501911637324,603.9503959447236,581.8560612154112,692.4725377071279,460.9696517855685,492.5421992548044,657.6631979129324,393.7646825320264,368.910469509164,566.2596667589286,456.0913063670947,649.5569673227022,619.5152462544112,420.83544648716673,420.5273010611355,957.6292245431954,1930.2617547847813,1929.8333594844476,1901.517922599552,1342.8790664237033,1180.8406134693298,2140.1708763164884,1901.007398052522,1940.9854687616337,1441.995438201513,2206.078716018389,1804.3745041471484,1641.092114320071,2223.181876761624,1801.0693627462754,1704.974840178269,2084.586186657957,962.6584239310812,998.8107209932052,1969.974084816642,1817.756673592548
LTM0,0,25,northmidland,728.2981533387203,568.4895539073553,877.0244688653263,587.3667461771823,681.6688051873351,685.7118587547133,503.2835465130882,801.951797117146,559.9091734012293,725.1218354045053,518.3711268247233,453.2377440427937,785.6457772019554,431.7172680134052,435.0872114799787,851.7743831707778,575.181872520717,721.7015655961609,659.2775638474058,425.75663896181817,470.26959196280336,981.9921351526287,2284.862962978997,1843.6044606213,2073.790627143586,1253.4624438694598,1216.622716959739,2478.2565256302364,1894.8339054925907,2381.7510542528994,1571.1081646734017,2342.7264690623037,2212.941864537928,1727.5475471180728,2540.569805160244,1965.5464084564871,1729.317565985482,2177.441322720753,1080.453985594706,1017.608285228617,2464.6756783065784,1510.869811522661
MAA0,1,26,northern,671.8098900834758,619.2305672696885,697.4983380049792,501.89616396046944,578.1693835947034,541.9636425887787,418.1394895502435,575.8473611968349,499.1257979382635,660.1400118920019,412.43045340295726,435.79717743160376,638.6230367671666,388.86655933631033,438.0949227353181,695.4757879025318,400.2227563277209,536.3708363734152,621.4164758358801,389.393260740997,441.2116796310417,1042.1532479108662,1984.776888409026,1937.129602687217,1767.880311401628,1439.8703262881097,1101.018769890551,2257.451505384772,2013.1744518002972,2141.7600418170928,1583.4727660421352,2370.886640117399,1988.917079258128,1548.1291986913873,2336.783507047696,1798.9024884339274,1694.8953579902816,1857.051590984998,983.6020194163424,943.1114775727644,2238.3114965210348,1654.220397870763
MAB0,1,27,northmidland,613.8050769845294,573.7619947676969,685.0312512513073,509.7225869544236,589.2483573203168,583.6479282865758,387.60274035265337,617.308360510603,484.00685956289686,694.589175093734,460.7474708318472,445.832691410221,672.2690227839084,433.5139578950388,457.8555040530408,711.9359508182856,418.1376980053963,621.0691194860373,572.3973419129076,434.4021235077618,408.1187813938348,966.7446431523156,1847.904794776068,1635.4807279620013,1978.2605860229264,1198.3997236278285,1298.5621825475737,1978.3960772104024,1709.5970584067736,2037.1467424769176,1327.1483192918186,2324.5237367179666,2026.025657154116,1579.9905511063944,2224.748094903563,1737.650475239752,1468.3526579246518,2048.434503287692,998.6544542265852,903.5495484511612,2077.553397612874,1863.8074603337784
MAB1,1,31,southern,628.8973720058467,602.575369500813,683.0078836272911,500.1729876686484,555.8663237315895,636.0090028197947,345.9957693857233,631.3547297755892,590.7596558710494,710.5945898136639,469.5830604158676,448.6903964101027,681.1872695448689,388.3988652794881,387.2487810916211,648.8579964593141,412.8809182574584,660.8010927956902,599.0810965517298,382.35906141200513,382.8928310692797,976.8872006195616,1661.746992613919,1676.2628982512315,1770.8468599765283,1269.2309759534098,1174.3202908168284,1965.7449938641853,1601.7921061320744,1945.38666379069,1250.4536106054736,1954.283836958264,1722.2722103055428,1494.6713378477396,1997.466306511773,1681.647682080656,1504.3627524071824,1833.9862685427072,1054.6280031263236,920.5019632685614,1827.9628258164653,1670.815964407981
MAF0,0,42,southmidland,794.5179035684874,657.9460007937349,782.4313718605803,638.0616513446125,671.680973397468,677.2240956396087,421.4715493133921,681.728356394656,592.3603395961686,819.3702169391579,551.598437535749,500.6643038795459,780.9802342570885,398.2543890467305,402.677395656877,664.0058303525881,408.12305481251263,704.6452033697606,665.432273954387,409.4047819698364,472.9274130065237,1176.7871015373362,2356.3432294756226,2216.8798143212907,2086.9697107361253,1433.8354364326285,1704.4537770479496,2284.038889076269,2552.912712604755,2265.692391931485,1482.2734183803427,2504.431092383877,2099.516597754882,1927.711583421732,2651.218506207288,2119.885177446398,1913.5757791546669,2442.9305304614886,1146.9169054542713,1063.6634981404118,2292.890928956521,1868.910747875998
MAG0,1,22,northern,677.3585529371901,603.4953000669494,678.2039881525576,547.5213373255091,651.7375672737713,567.0228802097249,376.187947820076,662.484401611353,424.3856770522639,719.2098963530493,424.76096538592486,446.6334367629508,715.7119865800524,388.96926178396006,414.729424330621,791.1855585985369,456.26686272818455,805.6928053026469,656.7448941398693,396.8635891392812,465.61327074806746,934.8419732500624,1825.5812856992725,1735.3423317500597,1697.9501376096794,1373.1153014588176,1141.3110007629818,2190.287397334727,1796.8036186167997,1887.7204244928555,1415.504693977162,2307.8627664468577,1959.3215339629269,1587.179291983364,2334.5495666544343,1719.143729785344,1505.210829191652,1858.8648550654048,1037.6157465083186,949.198781801024,1991.429186201595,1498.0505532936534
MAH0,0,23,southern,861.0830633201688,655.495597462127,789.0664152067276,629.8804337943673,773.7827040536613,812.2306709661775,593.5014620427984,815.3903897668878,500.2662721261041,924.457251694578,509.7964621209517,495.1171167298724,845.1712634773988,2108.0513121813037,600.486800484391,884.7368247921821,891.9042844242642,867.3322192251303,778.910183950803,446.4726139475071,546.4458341536705,1295.2504408171485,2406.6233566334204,1200.107776779344,705.9818742165845,1529.6208782457509,1744.1059065139643,2704.325228537721,2226.706542728581,2492.43582689365,1817.7616183151065,2736.761214505137,2535.4365188654738,1108.047482367513,3406.9355416075555,2533.181130422301,2157.581995178116,2281.491310604874,1299.5642548895244,1182.135060802121,2588.1393191829966,2218.52136779465
MAH1,0,24,western,766.3121501996249,577.3965720965913,976.1314777268612,523.6031189337825,703.3820830429669,696.652341655389,469.08956088725455,847.9635195633729,522.3786547277656,897.7618316868092,471.4297849439733,478.67190742196414,842.4631256687456,515.2786142464769,435.8192837642952,968.8289244017805,474.6774617430958,790.144998463309,768.2968900514962,488.3968902798906,486.8556181028843,1104.45850206654,2167.552453938029,1649.982476656879,2019.8852178262252,1322.072436927186,1715.580923260183,2532.8197006053338,1853.3893672460972,2446.4848767965414,1525.056271516754,2122.601720613716,2342.7468803441025,1795.2196924536315,2543.902464836864,2020.5226118177009,1652.6771655747382,2014.8028134991907,1257.5340501507487,1226.2938903261324,2281.322198039376,1681.757630700014
