id,gender,age,location,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with
english535,0,22.0,usa,553.5432069461956,795.5495064970446,592.56679580303,1124.6260401595423,632.5282568186028,718.8242221642715,504.6437388787949,411.4448522440258,879.1184098670346,567.1989481696913,611.1124379467582,740.4901566599561,472.4938964129551,372.1721789125569,920.7154032879664,522.8390000875834,610.3744401496591,739.8430091021025,566.1289955473069,559.3013237785806,539.182592126943,503.5507118371954,539.3537873716698,505.96858371252495,458.1016337568898,466.2649115132056,489.824063292514,372.6407199154914,831.6192036038004,459.861586993675,590.9331049060208,426.04982884254457,420.9638010857204,503.64837761015536,783.8549330945019,959.3629081337888,1336.6232654558885,555.1539604932499,590.8473033349075,506.1346852419395,397.392468641899,774.4967411960884,535.4696491326757,486.81170294140856,410.1936663766871,580.5801801672042,610.2968338708047,379.1098088772041,513.9533183601988,536.0768927619001,613.7965163991548,439.0365471570492,489.5870442249625,453.4891723501353,507.5177843685896,1903.370420335066,1482.8348235876788,1868.545819420555,1690.9434036546788,1922.249031398717,1768.9776570857173,2063.5684248549023,1646.1994828077654,1234.139205409487,1819.263836281144,1467.665366155564,1213.700915784708,2147.0464629522257,2201.986875782402,1479.4260766401574,1523.1189181168197,1598.6816229351728,1309.2168318289578,1366.9608049814678,1330.2658373975723,1549.7226740680749,1753.909773330743,1916.126502856416,2426.2838238924714,873.2292004869671,2257.2924933094723,1542.9055795194931,2397.4947191690662,1554.7764638645583,2338.6649937494094,1694.3668380651186,1715.1769534349305,2121.085278146182,1950.655542799878,1542.3420851700844,1173.210493934038,1760.8557154274038,2167.98737005605,1531.0141351314371,1578.1209894234594,1873.694906281088,1440.0278478386556,1438.9249606637045,1741.9723757689164,2130.5181279956223,2010.761162735128,2012.3178885404593,2079.249173079743,1585.5160036970235,1501.528070025222,2247.6874146827968,1866.0136961858943,1465.0504063637695,1109.2285461729728,1485.782054453815
english536,0,21.0,usa,573.4984771889348,815.8463035600901,728.8359587121167,1060.01562153524,1067.459518427674,846.7149073812606,491.0405499887572,399.73099282471975,1095.7364093152853,535.6078176284257,767.3676338110657,1054.1778172197874,450.2166197733456,396.2246977111111,1126.1723599355912,649.4691083166252,837.8098494504262,952.1594229673722,812.2247198845695,642.7550119902562,593.2856159757931,636.9314353362013,570.7247578384927,527.4389070859664,446.0524034443407,403.212475833573,513.9704112770463,398.4171266370934,1056.2399077378552,360.72565895467767,711.7618611336823,508.7876140676155,473.2858745610685,536.6692502523362,952.857546404439,904.955924371144,981.1973147868064,525.8858298954364,652.881516049313,503.9846633217567,656.0884065592193,808.8819412062037,523.6999301548883,533.1815006791729,426.28865302935844,511.3537452911449,541.3823805257689,502.87874443420606,543.6803002771884,630.6531751284102,632.4936443845812,504.02340344082444,841.2106512809117,575.6653353125281,558.4182485596634,1998.9769517637615,1451.1399782265523,2070.9709326866723,1794.7772282670308,1829.9550385787795,1844.8650914132745,2220.1079304235536,1966.3817617129328,1380.3366598902169,1854.1066913995464,1477.0556649995312,1366.448962063665,2242.5801988942712,2670.93075532854,1657.3231094734729,1669.1614894996455,1715.9249153674546,1311.738377089829,1471.2764918577768,1642.7293160826916,1678.131218289517,1859.6582825412931,2227.540305795509,2458.8372983651147,2468.6788987703403,2111.286084457145,1644.366302803343,2531.515428622493,1691.979711973742,2349.595201124976,1950.8072744258204,2114.3691204633983,2477.098849696152,2041.655779661677,1667.3948546563236,1598.017336238962,1966.206972236459,2557.5790652289625,1798.360088320767,2014.50898549294,1991.3592616760327,1527.4396829202617,1495.716414891926,1874.7661471993122,2413.5781835532644,2174.438464457621,2121.8141401754974,2347.048335964375,1611.0204929531303,1553.511522354631,2426.2005175360823,2250.3652896033036,1737.9886172296774,1225.5860676229756,1516.0569371670267
english537,0,21.0,usa,543.1862780589735,746.6383055376112,582.6968226966287,772.6068237472612,686.4999076504473,746.3885840363318,512.4066202444071,407.2578707266685,805.553879666513,466.22056989108887,703.1940304298606,673.4845592556279,432.152230639906,380.4472073509631,811.9024173387667,587.7289368704594,682.6096208609827,713.0032609269604,549.9894460769808,502.815462563871,576.8031286058764,513.3134090976341,569.7388367543698,520.4320974815919,454.0866910467421,457.221542721584,506.8604130920651,364.52058230901497,802.6447062532932,385.6532353712964,681.4362268813163,476.377511995744,446.2577048945234,501.8300636196165,785.353786538859,777.4531658610221,750.5179247003697,551.236656576563,636.032887222115,453.5580156444811,571.8126952567056,262.26891585568416,555.3388739540062,490.859578069301,402.009720067089,572.1298492701866,469.80648057868655,402.07342169884674,401.2217369685111,537.8998128139018,440.3812630392312,463.58206019365616,496.1736311821313,476.0048254446335,507.595831361036,2070.176879220833,1448.5708415440083,2197.480712639117,1731.720706059038,2012.205067134944,1739.7283563089254,2370.189687310499,1796.6925705706094,1448.814043489231,1977.209634007437,1638.1962888438854,1393.473465835317,2384.2117486935795,2645.782400463422,1643.050407847791,1620.6143508016166,1753.4767838250632,1367.1653558104026,1419.7712066386057,1507.4781306588236,1672.529794904518,2107.872959137694,2119.1289928577776,2387.417635756032,2291.351940595542,2467.9424745309566,1757.19052133216,2521.591190160928,1653.470862374113,2663.776097450524,1926.492905752238,2138.015875987533,2398.2318309952057,2071.5919942167507,1676.9754372035204,1468.921802446097,1705.8841370679593,2476.796900908292,1862.618768145263,2024.0679636099012,2296.0536492774195,1776.4836155404812,1325.216848424702,1865.4210628498847,2509.8990301240065,2084.179382332843,2380.9557031325703,2425.879489588074,1732.0767415853318,1670.2264251369336,2186.47540533319,2223.0805482364385,1645.89586149128,1459.8104020257958,1797.7215526793498
english538,0,20.0,usa,575.1981740950501,759.633578789771,637.7275976790801,627.2068758273399,1596.5988809674768,758.3710815962263,458.7219087271234,380.8563906114138,737.6744904790085,480.6806548156109,646.6324255166508,711.1364034027589,456.5407432447319,381.030752597246,722.9482017505679,437.6231041419159,642.836191942589,720.0781872434218,613.7859037407936,574.4526124573604,501.2431608926569,450.56115798176427,547.874319591077,450.6876895716634,464.7753521581846,508.5066589436653,653.9644025628943,384.5072568965399,717.2167708324997,473.9951011243015,665.6659976246125,389.831155048957,356.8849499194431,518.3291298989124,713.0776966276246,662.2144019194048,728.2358470580365,580.7475557728606,618.6288405083445,420.826274313769,552.0894469765097,676.2419038512595,560.0324399442184,430.9865292028935,399.5857608246197,509.0304709935424,495.53001037191217,448.79179717160895,493.50751851236544,543.4722697256842,480.37435462226347,397.91462668758925,476.835176986145,445.33068563506725,499.7665151553817,2055.8985157227016,1438.3309740995676,2175.0334722296807,1853.7117658457692,2386.269593737038,1882.9810299171552,2320.419642960739,2099.928920011081,1466.5559490910478,1987.29512744774,1617.138245041319,1234.693355975704,2305.8902246902767,2728.306814946968,1631.8541658467052,1925.9806008540181,1881.8778912477896,1491.5650128298653,1705.21372067598,1621.9160327129102,1776.6082752690681,2109.8509958879304,2249.666986126304,2334.5296540928744,2394.728507075484,2998.167202900552,1716.774202478969,2606.654907956879,1686.8414276144115,2228.511656894846,1934.7118982216043,2083.713559389095,2513.781717918024,2290.7119817008693,1619.4917996997474,1120.731515140702,1781.598036296525,2610.4102873415663,1956.1401692153545,1838.960239022858,1898.9009843645167,1470.0153290687012,1644.188469491969,1884.1231394950582,2410.79753483325,2276.047339973877,2225.1803031401278,2069.385273355993,1976.875084458563,1664.8316469589822,2175.469493323764,2183.354935452077,1779.100866069708,738.3319724258633,1969.0165455542567
english539,0,19.0,usa,559.5135449733979,763.9273994183336,639.1114222227898,1202.5191246322909,575.2564234434318,941.6135581705818,482.06152977004535,278.4008893562351,927.5752134072558,464.505639425076,729.7454038339099,878.82747122958,372.3728278848551,314.248584466584,935.8498612087834,579.6766437205429,730.9290870817869,934.3995834887228,654.1422538916298,663.6225720304755,544.5755529664667,467.2405643119174,633.008435264913,501.0881906911005,408.6361479537175,463.00167479991046,554.6649560212343,370.1246019029392,949.2940092474277,459.96961758326296,743.61278949465,378.1770707025304,281.1923081445064,554.6739707229805,1030.8598022790288,856.825099931943,1184.6863847612804,604.1607684964644,629.5737717869249,362.74765414136544,511.496801291372,798.6821569346556,545.3075886853965,525.15151698715,273.05842849696313,589.3647156643917,608.2011135757125,1278.2387428261836,546.0502944079475,538.2979982433983,604.1773497313873,417.5086410713591,782.0491600010394,583.9751961153253,546.0544636244712,1940.4293408764154,1432.189657385524,2062.4517130592853,1600.7349708063057,2179.062314282768,1640.729623566657,2087.984579121728,1824.135668109884,1395.59420147614,1970.9546507896864,1559.464593533311,1361.940216394755,2150.8940099818137,2994.0431440323987,1584.2877594761744,1647.5078494902743,1702.7788972430596,1671.1953708685862,1408.660189883812,1469.9695441588228,1644.8063807566211,1807.525693347263,2199.402383389688,2476.729862062061,2845.906920071848,2626.9075727213226,1641.816582839732,2861.743276845675,1615.7767228244222,2756.469272462383,1690.0730571155102,1658.5228442812056,2599.031515899854,2277.598045908403,1608.676205422753,1427.3471623273915,1788.386592979618,2711.4197384908894,1519.1280269168894,1849.3275614741235,1926.891251097954,1679.9307614541824,1223.9527311480913,1785.2212134545696,2772.974059601812,2237.572898415688,2267.9184987076437,2609.663478047095,1638.3879372612894,1595.2869644092584,2408.520430877172,2182.611028947522,1779.2359125912076,816.8632678237002,1652.388791017104
english54,0,40.0,usa,574.3288357375244,772.9919974758526,655.131402415616,921.0041171088292,686.388801550827,848.2966468363347,571.348971629243,450.02784724912624,870.9606768125748,670.2691829943366,749.8684721619431,788.7012606316068,484.5437736443126,459.47205508201694,819.2639732124829,650.9814217323868,694.0018032046637,814.6335848968379,526.9127509612487,639.5870984645579,599.5837831095355,460.2646331012809,646.7432659523712,589.7031936131298,464.6182876063429,554.0567307410802,506.8667757811545,439.0408881677745,808.2597538837125,533.5530953342153,651.4281895585538,427.358217068658,441.9712429752038,521.5933840789929,787.1014152026248,906.6190500610552,814.0635978288639,685.0881889510514,728.1239692358671,582.0839043578977,593.8997658067838,754.7002225725046,562.4717310994546,504.71731958636855,491.11131669235436,530.827759864115,654.5662855720036,468.2254919699071,554.9165786388209,634.625658165042,612.0074338738737,505.2478862493168,644.6589736660497,483.4801214194599,506.2873839302273,2072.796517351733,1615.4234844750615,2173.7556997937654,2077.8641375328457,2115.9577584646977,1854.5195378972576,2263.4082181254303,1841.7250873668468,1307.977950594277,1993.1256940323285,1596.760506574861,1324.349446940923,2230.6887281196778,2502.2520888427207,1582.9683248427048,1302.2281663191338,1841.5347873824655,1430.356558855112,1841.451104048012,1169.988867095237,1676.5475560412915,1988.3960657543432,2039.0858120298813,2383.9658308142584,2654.8776323433813,2541.3222335908604,1784.4976285079704,2585.5099653588454,1892.0247175012112,2489.515586351253,1984.2175281191403,1990.1383314949803,2410.0827789698037,2116.687139814784,1870.6829021560711,1218.9686430514116,1997.8549609955771,2264.462684806037,1645.4777520942696,1983.7942383936509,2030.5559535047405,1287.887890050505,1090.2972695175088,1938.5552042699546,2477.9192514954902,2141.5427675094024,2116.898537718528,2488.823165867443,1872.7031473882369,1535.3361643881908,2333.4637965459337,2303.5445240368417,1905.197647306015,1064.5168849043307,1763.9179150327282
english540,0,18.0,usa,530.5140702156192,751.0664351865639,732.039741748648,1161.5694261811132,661.270615174715,1135.3633140776722,477.4655335823627,444.04321262402016,891.8327990628916,502.0348932641252,583.4155993346624,736.5722035266974,495.4102069837124,405.72025038792606,1083.8489451757932,554.2803135662521,684.4238151840248,879.7017013326385,532.9632267466994,601.7834436067717,573.7894041128944,440.7807116455784,547.8533290084615,586.6172675345211,483.5048210040354,480.1779972563594,515.4691301698467,378.6014635184067,860.8819529926599,420.388892537868,679.5118628741085,428.0358368892323,476.0673142675597,575.6316263424136,990.777871374194,1053.883262141934,1208.3235171371473,598.979878024428,631.6708181143745,498.9749303195831,538.2605362867257,634.9271536007925,548.5128956574957,550.4112471813918,470.6019598478571,515.6602626464351,560.8894029331288,502.0116121008043,528.8288609516721,635.8036993115333,560.9020224535699,458.10558326828277,640.3528678840798,500.64375273439606,582.4378321239556,2039.0967028730427,1546.5581837900338,2151.092563682177,1741.6923245217297,2033.8271362519345,1774.610544709279,2343.053718557534,1651.3058057471198,1319.4987580139148,2068.8675052989743,1503.307590774585,1361.855436642716,2187.099985209124,2206.266452249204,1793.7216052602034,1617.4993980162128,1784.094669545332,1346.5890329701022,1443.1217810106702,1460.6593142634638,1680.9174562017065,2062.083883802036,2286.7582753233173,2219.1959475898875,3019.5556341656447,2987.74245673766,1535.4544685242663,2471.4830070978333,1740.3872538068708,2688.337798330173,2001.954586489026,1865.2895147591523,2314.4484240714564,2287.2230384664795,1699.1230285263453,1603.269571726284,1933.2178003812485,2279.0486978128192,1566.0432369813543,1818.9675023685215,2039.325561411761,1433.6681401017918,1247.1784934133093,1869.6727563672796,2877.432023954245,2239.8887318911848,2358.7503128969975,2542.1403130218805,1861.05610682487,1493.745895995413,2316.703765061572,2154.9785552830663,1885.4798250249933,1206.9638222008855,1689.6961142751445
english541,0,27.0,usa,482.46062786094535,829.1270260306038,1112.5846801395014,1119.4193770659674,948.6608008197892,966.9985641464364,430.159586944065,337.8883786135688,1003.55523674344,410.6397131781942,724.0102422751561,899.1668475603813,256.69033215730184,326.9620872709826,1133.001357331019,349.2761434852405,540.7061783983854,796.3266422283465,413.4795842914058,442.4647539528304,364.0849069202577,343.6853101562492,485.9726198627287,319.1842234943916,340.04324573607425,378.61981240087925,400.4149516731133,353.37996219607004,919.6547678842262,349.8928699310494,529.8354687772982,353.01302159623054,349.5412637078705,482.84019621352616,972.0088505675686,1059.3478601443337,1110.7325766557767,511.6537827843392,445.03730753101183,400.1077916807197,486.309306049161,1256.996945187041,401.27778392471794,961.5641822841719,333.7317118223425,393.2915886636088,424.60255163636657,388.5431140996306,423.7142034607326,466.6238771611381,513.4402430825384,369.86050589764477,616.0215563389272,335.17392965066773,416.0672871598304,1957.5333897629664,1424.84410533247,2155.841869259196,2093.060613343905,2051.493579215916,2055.1012513784003,2533.8733446344545,1711.1522062039571,1336.4068739677832,2029.808605426001,1591.3304704800323,1241.9900911167915,2275.7677580827203,2679.285918667485,1747.3595895025517,1541.3391570067624,1751.9935310076849,1296.090281037207,1444.4530203650677,1536.6758023475995,1591.1912388568305,1927.2717197420288,2375.797035554853,2605.395210694116,2702.112620941877,2712.845062896449,1617.1500858383927,2737.8293420679897,1737.2427148452314,2664.5934947539995,1905.121985891112,1924.6507782049391,2579.931420609011,2268.4470849305712,1895.1157883353128,1794.4468720027269,1985.7377226329183,2528.6337973637537,1601.3934129204415,1612.365260063188,1783.1113749104347,1659.930272078862,886.068861433373,2067.6068190628384,2677.081500240137,1623.1662396439624,2305.907792059964,2232.216324322897,1839.306965799568,1476.3726979976116,2564.4170834751226,2489.7873102567337,1847.8353750107613,975.5710858345848,1888.7747466806163
english544,1,31.0,usa,474.8792964446828,672.9223142488446,823.484696786126,803.3149892903361,612.529843288291,751.1426840147049,433.13526515263567,349.3476228037273,779.312302269886,424.40211590401776,533.6259204483865,631.7018229838831,339.11787268341106,358.6989397266512,764.6948866401033,536.9244230259549,614.7020624193466,765.5507555537843,609.7379273606293,562.2839689891599,495.51333629429314,477.1087410432221,480.9491388290744,443.47609962581487,410.8825229646316,240.45848105481596,389.48721904173465,367.0802374674174,788.0418046606068,327.1381402459859,614.1196871955767,383.7365566896895,297.1883710892332,451.85947098107727,723.2057366422517,665.8650939525347,841.6910113969521,583.1982573797133,592.1072213181136,343.634310632484,386.2615963637028,649.0674300177941,500.61453101942527,537.5210886036049,313.0119586593611,485.6391700756765,540.2497889368685,395.6000441625714,468.0392155194351,521.5570104995018,487.36746341046535,383.52757538259164,692.7668648856704,542.8661087107807,370.9715785900545,1647.8466131921584,1301.571036722896,2023.6251214677093,1575.285292578451,1955.975822463359,1512.515298510502,2009.020715205872,1354.492545532516,1176.337377225323,1822.3255060622384,1171.7851792030503,937.8541621978256,1961.0049828447989,2324.474796346495,1503.9236463017153,1320.1438174978382,1462.60486673276,1182.9218832273727,1035.5334669407673,1165.3539447657024,1376.6876609693186,1773.4143780065572,1250.4776575614665,2159.454916995947,2373.060891204507,1348.1024053475862,1411.1463957499682,2322.348363446455,1376.5173551927226,2320.823789901967,1625.9603952932414,1733.6898755869342,2246.080876581502,1954.2961632663491,1268.3571862549586,966.8544426617055,1629.1273146439453,2121.703234672388,1367.2687119016716,1251.105894039905,1762.6994303066328,1428.1661957869494,1064.3655886703857,1570.2744868526784,2267.3939080256487,2024.072212237784,1868.2033451390744,1850.8358193501488,1293.8706654154428,1048.800098379121,2105.65411234902,1568.8600679518859,1301.4179337197577,931.9742835179328,1340.8133353462006
english545,1,56.0,usa,512.7762802416231,632.3780917548265,569.4410697669824,693.8477772850363,584.2410925910345,511.3687295965467,477.9533974424264,368.2726910661936,604.1488623173742,505.88228334382615,502.6862822175163,620.5502654433689,376.8177316690631,364.840920161517,663.9225014260629,550.477298403154,569.9318534121171,581.8550397740138,571.7370501470336,455.9509838690933,513.5635111347841,423.7455966283592,398.6953628283154,542.8904118145362,466.5110606016938,529.6249538164676,465.2032957381507,396.3537995244664,624.5820054621116,344.4692565941958,526.8862744396637,374.1746512346298,348.6425373978385,430.2277856098042,593.4679721048576,485.8475195436264,647.2792555399511,530.616422896079,573.5980761306652,452.3640726650042,511.5211437507576,305.02630387390616,216.7471385911743,436.14892335603383,382.58590042973344,399.7446083279367,549.9709235858131,317.0110847047007,500.6059447940344,467.8075920883081,537.523391722506,476.2346142535302,564.7230476790121,457.080036351612,551.7125839103373,1647.7629449754152,1341.610641864222,1780.4074508215665,1467.3271391739695,1713.5851115144512,1735.0137447397567,1764.4487046202294,1534.6268273045262,1022.298976533829,1695.5401821291866,1082.9538469226618,843.5323992340229,2051.5410417821963,1888.3795667936945,959.8802851333268,950.302573697424,1685.8062062032982,831.0216918893362,1218.9077826833002,976.5340733133372,1300.7095523518367,1552.1398748892668,1986.4844472781847,1803.5973375294573,1840.7045239344377,1626.7201604064646,1472.6333110312594,2100.989136226375,1380.5459189621663,1789.3701032978845,1735.0373978298317,1852.0302224553727,2060.352910541597,1833.3205577612125,1588.9431477191672,1214.31148854612,1397.5941267578728,1898.490529426301,1543.7526712863646,1613.2297113853174,2087.490547647111,1522.09972018976,614.9966206775894,1636.1469814295256,1912.5365095120665,1773.9444771302703,1719.8939379916628,1843.0259822017288,1224.3456292002409,738.9240933196053,1707.0289951376408,1255.9343185079786,1733.6229814632566,1083.6140037110374,1214.3686751740345
english546,0,43.0,usa,570.5497425774024,711.4216959967554,623.311266003349,891.6607215460325,575.6462487607193,489.6423961305065,395.8399133960243,412.9861643984689,817.3061516005248,539.6124147658071,689.6775146321881,716.6476865135542,438.6402519626773,361.5417447023749,967.2629123302444,578.2553101687765,711.6737724894365,558.1967859594567,1427.923933861378,481.7776161918255,705.5102846592877,446.1536499363606,444.25789031499176,499.8114974161674,476.8147260659706,468.92719257285006,623.6822449471754,371.048180288871,795.0021579911698,444.9967584381743,567.9804016339203,444.5953481146194,456.53786547618574,498.2808428925064,720.1550602738378,588.1809082162368,854.4849107022976,564.8323968318739,665.2277879554863,434.5855702403331,475.52441306456376,840.8040148344148,587.9826158317937,657.4262177686809,422.4481174656603,479.9845369372029,569.6976911847955,397.06188441190335,486.63594573956937,473.44672634914826,477.96953111479417,463.2778780156808,689.8330704231041,514.7002394397769,736.1439012184818,1939.7910228638714,1658.7993228647836,1826.9475155208754,1722.7498991359837,1925.8781539213544,2227.507140111001,2173.0161130138576,1698.2542203496307,1339.194646743288,1780.69903612281,1402.3746019194664,1162.693722304524,2064.3930639125206,1992.550464429669,1220.4118684643745,1655.6627292690632,1668.758341038897,1071.950710127315,2435.4401885800103,1470.7718197343945,1476.5371227086423,1702.9384407288765,1921.0979056819665,2191.1210636921523,2130.636095514418,1883.0294753944756,1871.5165314231758,2234.961991250293,1711.4883512284805,2200.2104939175474,2024.97482009092,2182.7675184030427,2182.3324313642224,2044.213811802316,1938.731763128552,1658.193240221393,1842.1320269159487,2127.7196367942324,1974.150266210008,2061.3753903456154,2227.875098494948,1257.7394992052584,1068.865895648579,1930.6137271455234,2284.1916136048058,2040.173784366421,2123.5346370867164,2216.5142765870287,1874.6541822402432,1576.1140455965513,1955.4986161101056,1818.1431707550337,1796.8807230553698,1522.4280018068043,1914.6556252121304
english547,1,63.0,usa,596.9400638529936,696.9954284440611,720.7344117261249,816.4110592115702,703.858463301091,560.4378424242778,334.6557645209594,369.39370541514165,694.4299708647574,598.7105891589267,695.1069651772397,687.8952981238251,652.1344868863029,367.338846394422,701.2951533351776,493.38552518598874,627.3667038838771,592.3553968433622,532.2530297433989,587.4313296052909,593.8047830686805,449.0604854530263,325.7931762697619,533.7021081343931,425.9582753783969,356.14017972077164,525.4590139399857,366.0696071228856,807.5124552891065,436.6413033531538,501.955308684259,406.5081094440032,370.4009856321158,459.5113236031037,639.9169918808811,669.9347334220432,829.0794182565263,663.4919008904421,537.5692245036187,511.1162944045476,559.3112930477486,708.4038842823519,455.3073784433712,437.99548379990983,505.8789229660254,475.8397816052132,504.38788061939204,374.7188363296433,500.7358520018203,364.5405347953828,633.4394963593594,468.1646574813926,589.7009460834379,456.8209304808309,534.1222813012588,1495.4673338005734,1110.7677346909334,1706.9574861580609,1482.3835919679775,1561.1880269728492,1762.709994640617,1783.160873932893,1311.27164607488,1174.185576936152,1675.3313675184747,1185.0499493686896,946.5608143377508,2150.786699763214,1788.8153019213844,1005.0361255201028,895.4041332150832,2016.0050431835975,613.5116989181822,1183.9504308476485,1222.558219658608,1233.8980238820195,2206.627053188387,2132.9577899609067,2119.3133536880105,2154.1715917068127,1256.3006597276958,1533.9222757673692,1696.82806444085,1357.4701974052548,1685.532711102841,2264.2283693070253,1668.114138174716,2262.3450910756906,2059.814782660253,1837.8842720362377,889.5710395019626,1598.1572871132057,2333.7775309101057,1209.3892748331125,1458.5905861508115,2447.171126616079,1130.7545809824403,881.6236439051736,1771.3914585296388,1689.5625193153887,2094.674642832928,1933.780233387341,1860.1021626028007,1547.47247447315,625.029921685734,1851.83982990302,1682.9141275794216,2137.42859509594,806.75244427704,1519.000447123584
english549,0,19.0,uk,568.069809844142,570.9302197494,685.4532299411248,958.9999159769732,684.8176684395773,928.924698824748,640.6998387526806,405.0768491322094,778.4716442120923,521.5662903146582,746.1398395188111,494.35928002483945,463.27553862296617,373.4975829242578,897.3762490029237,605.9157193563234,752.047577256959,818.6973611341194,639.8577115391164,602.6053835411251,855.5174493017034,368.3488495444466,650.6600868647108,595.7959053508704,392.3698629656852,509.9105535223802,494.29141714829575,381.6225481590753,941.5180144062648,488.4124713319396,806.7680192628363,468.3773357425837,455.9096743066505,573.6819922073532,898.9123696064729,561.1383935699912,963.3132699575972,610.9075027781705,648.5082829589941,554.0189636635903,451.1450821920096,804.9583120904207,654.1042337843949,456.523031192509,440.9206676603893,654.2909989710399,623.8630069213934,434.82356100468337,505.54778970820655,681.1210132511987,528.6430630123153,476.8317793430032,779.8866685194417,522.1323143584909,578.4270783157705,2076.232670045742,1769.9748012250827,1986.8630498129166,1277.2321084794237,2303.844596121359,1779.4244106184792,2299.9328220389502,2308.537681048141,1048.058593996732,1837.9261978203544,1678.800452058689,967.2109122091916,2310.043657457076,2724.298764537873,1778.2501254648855,1747.1327845088256,1604.535656590694,1271.3389611240354,1214.2593790680537,1662.4441508554123,1706.1573925343737,2074.1757152248206,2354.374762116782,2543.2728454917465,2877.933626029115,2605.8895724300023,1767.413568923529,2763.9701122596284,1723.9293030813485,2407.9677246301653,1924.9792813585088,2297.2845779034674,2572.444950394157,1783.9085809843718,1344.0470840356504,916.1672677525484,1755.0589522606888,2539.411820531268,1847.0103296640425,2295.1218769981106,2099.9267764537512,1625.0614549337165,1044.425858455717,1828.5897503597682,2118.0821105120203,2253.88550388113,2270.3229530403105,2592.052467724608,1967.958017266651,1655.1164869614236,2487.0595344493213,1995.6444354347,1682.4551481851645,1821.2821458477435,1882.632546147968
english55,0,53.0,usa,608.7447991510463,844.8213984413142,697.0106372555041,951.349718273022,545.4965527298363,831.05497957209,451.5609716437564,387.6978064024586,953.609178507876,451.0565773382803,612.1389026758867,967.117309328187,478.85674394558976,316.7758959444772,1055.559592812259,614.2618282395385,620.913246476357,881.2650310313627,1276.692718166897,584.0454354661426,551.184874619151,489.7369702109707,564.4286090754326,533.6152215616817,418.1696420533916,470.6710074385049,499.90230073870123,337.5548290174292,868.3601526267342,478.7018969215442,667.1997304580784,307.9963820410717,418.5605575114071,524.2508631904764,861.5423582592857,785.3285418448189,942.3696108763282,537.7794447349249,572.8910533892248,483.762419760023,1536.9151330734303,839.6374210473625,510.92540791453047,491.2014600017638,456.53452579251336,514.8372425205073,508.5469843224429,450.77888989282695,507.8012838185808,907.1336180980792,578.4193051643598,423.25481935005917,635.0574267665284,833.7940556399168,508.7842802667628,1944.8071745196903,1484.01141805592,2236.0762900622017,2173.3844324588376,2138.7379546907446,2151.07304939104,2324.133904821443,1604.0136763976209,1464.0339209226768,1981.876105377309,1496.692674688545,2544.838901696749,2119.36087821059,2641.999483141594,1739.1222354291756,1575.2249579378965,1797.6913050217352,1324.8128775540624,2129.795130347796,1157.2643402312258,1598.5437972202365,1856.6933331580424,2185.3719866604542,2369.956198544776,2649.418352211752,2560.360823571413,1669.6401487473745,2712.5511539513773,1772.3328428424795,2348.140042179364,1854.9160662041704,1461.8415880279,2548.531592661879,2029.1580867912564,1750.2105061659968,1212.6855300180246,1882.765274565512,2349.3926893431985,1498.9345226470714,1326.8278823558069,2557.3114913124323,1570.578200302357,1082.8530440126017,1867.2062977138328,2565.744043775494,2025.5693963932783,2224.7187900642552,2334.706247333743,1814.941305008572,1458.4344549650116,2292.5562350429377,1745.9695024271118,1897.5472230782464,1789.207099877756,1586.870047447889
